t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
66,0,1,1,1,-9.813580460613448,1.4589640498161316,-10.161272503202635,-3.476920425891876,-10.0
67,0,1,1,1,-10.161272503202635,-3.476920425891876,-10.205873720114903,-0.4460121691226959,-10.0
68,0,1,1,1,-10.205873720114903,-0.4460121691226959,-10.099288493161875,1.0658522695302963,-10.0
69,0,1,1,1,-10.099288493161875,1.0658522695302963,-10.213774338131625,-1.1448584496974945,-10.0
70,0,1,1,1,-10.213774338131625,-1.1448584496974945,-10.299241877859313,-0.8546753972768784,-10.0
71,0,1,1,1,-10.299241877859313,-0.8546753972768784,-10.26447913399883,0.3476274386048317,-10.0
72,0,1,1,1,-10.26447913399883,0.3476274386048317,-10.1129805182571,1.5149861574172974,-10.0
73,0,1,1,1,-10.1129805182571,1.5149861574172974,-9.931619930779416,1.81360587477684,-10.0
74,0,1,1,1,-9.931619930779416,1.81360587477684,-9.953486421843843,-0.2186649106442928,-10.0
75,0,1,1,1,-9.953486421843843,-0.2186649106442928,-9.8272014947141,1.2628492712974548,-10.0
76,0,1,1,1,-9.8272014947141,1.2628492712974548,-9.958160394569711,-1.309588998556137,-10.0
77,0,1,1,1,-9.958160394569711,-1.309588998556137,-10.16844856156953,-2.102881669998169,-10.0
78,0,1,1,1,-10.16844856156953,-2.102881669998169,-10.131554422667104,0.3689413890242576,-10.0
79,0,1,1,1,-10.131554422667104,0.3689413890242576,-10.092580707510788,0.3897371515631675,-10.0
80,0,1,1,1,-10.092580707510788,0.3897371515631675,-10.17838356806882,-0.8580286055803299,-10.0
81,0,1,1,1,-10.17838356806882,-0.8580286055803299,-10.229221531888324,-0.5083796381950378,-10.0
82,0,1,1,1,-10.229221531888324,-0.5083796381950378,-10.212516724830348,0.1670480705797672,-10.0
83,0,1,1,1,-10.212516724830348,0.1670480705797672,-10.268162667518336,-0.5564594268798828,-10.0
84,0,1,1,1,-10.268162667518336,-0.5564594268798828,-10.21988439909168,0.4827826842665672,-10.0
85,0,1,1,1,-10.21988439909168,0.4827826842665672,-10.34136072150417,-1.2147632241249084,-10.0
86,0,1,1,1,-10.34136072150417,-1.2147632241249084,-10.433055709814507,-0.9169498831033708,-10.0
87,0,1,1,1,-10.433055709814507,-0.9169498831033708,-10.419713889015693,0.1334182079881429,-10.0
88,0,1,1,1,-10.419713889015693,0.1334182079881429,-10.279612992657205,1.4010089635849,-10.0
89,0,1,1,1,-10.279612992657205,1.4010089635849,-10.33348342473604,-0.5387043207883835,-10.0
90,0,1,1,1,-10.33348342473604,-0.5387043207883835,-10.187420082045572,1.4606334269046783,-10.0
91,0,1,1,1,-10.187420082045572,1.4606334269046783,-10.362365689826984,-1.7494560778141022,-10.0
92,0,1,1,1,-10.362365689826984,-1.7494560778141022,-10.27496381546356,0.8740187436342239,-10.0
93,0,1,1,1,-10.27496381546356,0.8740187436342239,-10.283542868448276,-0.085790529847145,-10.0
94,0,1,1,1,-10.283542868448276,-0.085790529847145,-10.460181933594722,-1.7663906514644625,-10.0
95,0,1,1,1,-10.460181933594722,-1.7663906514644625,-10.515805181814212,-0.5562324821949005,-10.0
96,0,1,1,1,-10.515805181814212,-0.5562324821949005,-10.417262230766791,0.985429510474205,-10.0
97,0,1,1,1,-10.417262230766791,0.985429510474205,-10.295902867568511,1.2135936319828031,-10.0
98,0,1,1,1,-10.295902867568511,1.2135936319828031,-10.182067644549388,1.1383522301912308,-10.0
99,0,1,1,1,-10.182067644549388,1.1383522301912308,-10.281734508229274,-0.9966686367988586,-10.0
0,1,1,1,1,0.0090570503839073,-0.0614459323559373,-0.2320389246574821,-2.4109597504138947,-7.550000000000001
1,1,1,1,1,-0.2320389246574821,-2.4109597504138947,-0.6622465347877922,-4.302076101303101,-7.550000000000001
2,1,1,1,1,-0.6622465347877922,-4.302076101303101,-1.109121481143612,-4.468749463558197,-7.550000000000001
3,1,1,1,1,-1.109121481143612,-4.468749463558197,-1.5557042157284202,-4.465827345848084,-7.550000000000001
4,1,1,1,1,-1.5557042157284202,-4.465827345848084,-2.0051120614639704,-4.494078457355499,-7.550000000000001
5,1,1,1,1,-2.0051120614639704,-4.494078457355499,-2.458019593917508,-4.52907532453537,-7.550000000000001
6,1,1,1,1,-2.458019593917508,-4.52907532453537,-2.8989227509132807,-4.409031569957733,-7.550000000000001
7,1,1,1,1,-2.8989227509132807,-4.409031569957733,-3.338580141030926,-4.396573901176453,-7.550000000000001
8,1,1,1,1,-3.338580141030926,-4.396573901176453,-3.7661838030449335,-4.276036620140076,-7.550000000000001
9,1,1,1,1,-3.7661838030449335,-4.276036620140076,-4.194388875924725,-4.282050728797913,-7.550000000000001
10,1,1,1,1,-4.194388875924725,-4.282050728797913,-4.534532616101879,-3.4014374017715454,-7.550000000000001
11,1,1,1,1,-4.534532616101879,-3.4014374017715454,-4.908081421815533,-3.735488057136536,-7.550000000000001
12,1,1,1,1,-4.908081421815533,-3.735488057136536,-5.290521511994976,-3.8244009017944336,-7.550000000000001
13,1,1,1,1,-5.290521511994976,-3.8244009017944336,-5.54244584795155,-2.519243359565735,-7.550000000000001
14,1,1,1,1,-5.54244584795155,-2.519243359565735,-5.713209429942745,-1.7076358199119568,-7.550000000000001
15,1,1,1,1,-5.713209429942745,-1.7076358199119568,-6.035706946813244,-3.2249751687049866,-7.550000000000001
16,1,1,1,1,-6.035706946813244,-3.2249751687049866,-6.404807904922146,-3.69100958108902,-7.550000000000001
17,1,1,1,1,-6.404807904922146,-3.69100958108902,-6.548954541050572,-1.441466361284256,-7.550000000000001
18,1,1,1,1,-6.548954541050572,-1.441466361284256,-6.72489666398682,-1.7594212293624878,-7.550000000000001
19,1,1,1,1,-6.72489666398682,-1.7594212293624878,-6.682916218601841,0.4198044538497925,-7.550000000000001
20,1,1,1,1,-6.682916218601841,0.4198044538497925,-6.625411944650788,0.5750427395105362,-7.550000000000001
21,1,1,1,1,-6.625411944650788,0.5750427395105362,-6.501032481156964,1.24379463493824,-7.550000000000001
22,1,1,1,1,-6.501032481156964,1.24379463493824,-6.471394078992981,0.2963840216398239,-7.550000000000001
23,1,1,1,1,-6.471394078992981,0.2963840216398239,-6.641903238557953,-1.7050915956497192,-7.550000000000001
24,1,1,1,1,-6.641903238557953,-1.7050915956497192,-6.826764779352326,-1.8486154079437256,-7.550000000000001
25,1,1,1,1,-6.826764779352326,-1.8486154079437256,-6.9203562607995455,-0.9359148144721984,-7.550000000000001
26,1,1,1,1,-6.9203562607995455,-0.9359148144721984,-6.955175088905472,-0.3481882810592651,-7.550000000000001
27,1,1,1,1,-6.955175088905472,-0.3481882810592651,-7.02475714143433,-0.6958205252885818,-7.550000000000001
28,1,1,1,1,-7.02475714143433,-0.6958205252885818,-7.198966020905155,-1.742088794708252,-7.550000000000001
29,1,1,1,1,-7.198966020905155,-1.742088794708252,-7.322523551248688,-1.2355753034353256,-7.550000000000001
30,1,1,1,1,-7.322523551248688,-1.2355753034353256,-7.134280251526016,1.882432997226715,-7.550000000000001
31,1,1,1,1,-7.134280251526016,1.882432997226715,-7.195150954835791,-0.608707033097744,-7.550000000000001
32,1,1,1,1,-7.195150954835791,-0.608707033097744,-7.32209159266271,-1.2694063782691956,-7.550000000000001
33,1,1,1,1,-7.32209159266271,-1.2694063782691956,-7.475080473535437,-1.5298888087272644,-7.550000000000001
34,1,1,1,1,-7.475080473535437,-1.5298888087272644,-7.432501306944269,0.4257916659116745,-7.550000000000001
35,1,1,1,1,-7.432501306944269,0.4257916659116745,-7.335866196267981,0.966351106762886,-7.550000000000001
36,1,1,1,1,-7.335866196267981,0.966351106762886,-7.567848039977926,-2.319818437099457,-7.550000000000001
37,1,1,1,1,-7.567848039977926,-2.319818437099457,-7.590953123011369,-0.2310508303344249,-7.550000000000001
38,1,1,1,1,-7.590953123011369,-0.2310508303344249,-7.581193237752396,0.0975988525897264,-7.550000000000001
39,1,1,1,1,-7.581193237752396,0.0975988525897264,-7.6577555157250945,-0.7656227797269821,-7.550000000000001
40,1,1,1,1,-7.6577555157250945,-0.7656227797269821,-7.658198109898459,-0.0044259417336434,-7.550000000000001
41,1,1,1,1,-7.658198109898459,-0.0044259417336434,-7.552658765647303,1.0553934425115583,-7.550000000000001
42,1,1,1,1,-7.552658765647303,1.0553934425115583,-7.856613664958369,-3.0395489931106567,-7.550000000000001
43,1,1,1,1,-7.856613664958369,-3.0395489931106567,-7.756843938562762,0.99769726395607,-7.550000000000001
44,1,1,1,1,-7.756843938562762,0.99769726395607,-7.908128618333231,-1.5128467977046969,-7.550000000000001
45,1,1,1,1,-7.908128618333231,-1.5128467977046969,-7.981202474865805,-0.730738565325737,-7.550000000000001
46,1,1,1,1,-7.981202474865805,-0.730738565325737,-7.858223042521368,1.2297943234443665,-7.550000000000001
47,1,1,1,1,-7.858223042521368,1.2297943234443665,-7.584033570322882,2.7418947219848637,-7.550000000000001
48,1,1,1,1,-7.584033570322882,2.7418947219848637,-7.780289388332259,-1.9625581800937653,-7.550000000000001
49,1,1,1,1,-7.780289388332259,-1.9625581800937653,-7.641110769543539,1.3917861878871918,-7.550000000000001
50,1,1,1,1,-7.641110769543539,1.3917861878871918,-7.632527604769658,0.0858316477388143,-7.550000000000001
51,1,1,1,1,-7.632527604769658,0.0858316477388143,-7.790444403957318,-1.5791679918766022,-7.550000000000001
52,1,1,1,1,-7.790444403957318,-1.5791679918766022,-7.872892297874879,-0.8244789391756058,-7.550000000000001
53,1,1,1,1,-7.872892297874879,-0.8244789391756058,-8.006212346326302,-1.3332004845142365,-7.550000000000001
54,1,1,1,1,-8.006212346326302,-1.3332004845142365,-8.177598796855401,-1.713864505290985,-7.550000000000001
55,1,1,1,1,-8.177598796855401,-1.713864505290985,-8.275355584989976,-0.9775678813457488,-7.550000000000001
56,1,1,1,1,-8.275355584989976,-0.9775678813457488,-8.087211854826402,1.8814373016357424,-7.550000000000001
57,1,1,1,1,-8.087211854826402,1.8814373016357424,-7.859827734600495,2.273841202259064,-7.550000000000001
58,1,1,1,1,-7.859827734600495,2.273841202259064,-7.964814923774194,-1.0498718917369845,-7.550000000000001
59,1,1,1,1,-7.964814923774194,-1.0498718917369845,-7.732046417962502,2.327685058116913,-7.550000000000001
60,1,1,1,1,-7.732046417962502,2.327685058116913,-7.755681730877351,-0.2363531291484832,-7.550000000000001
61,1,1,1,1,-7.755681730877351,-0.2363531291484832,-7.809914682131003,-0.5423295125365257,-7.550000000000001
62,1,1,1,1,-7.809914682131003,-0.5423295125365257,-7.934199865977954,-1.2428518384695053,-7.550000000000001
63,1,1,1,1,-7.934199865977954,-1.2428518384695053,-8.036149080913257,-1.0194921493530271,-7.550000000000001
64,1,1,1,1,-8.036149080913257,-1.0194921493530271,-8.008115422051143,0.2803365886211395,-7.550000000000001
65,1,1,1,1,-8.008115422051143,0.2803365886211395,-7.830528806965541,1.775866150856018,-7.550000000000001
66,1,1,1,1,-7.830528806965541,1.775866150856018,-7.679477226059626,1.510515809059143,-7.550000000000001
67,1,1,1,1,-7.679477226059626,1.510515809059143,-7.524934914033603,1.5454231202602386,-7.550000000000001
68,1,1,1,1,-7.524934914033603,1.5454231202602386,-7.4756969288696755,0.4923798516392708,-7.550000000000001
69,1,1,1,1,-7.4756969288696755,0.4923798516392708,-7.843958146940659,-3.682612180709839,-7.550000000000001
70,1,1,1,1,-7.843958146940659,-3.682612180709839,-7.738890737365674,1.050674095749855,-7.550000000000001
71,1,1,1,1,-7.738890737365674,1.050674095749855,-7.830648019980382,-0.9175728261470796,-7.550000000000001
72,1,1,1,1,-7.830648019980382,-0.9175728261470796,-7.725822828780602,1.048251911997795,-7.550000000000001
73,1,1,1,1,-7.725822828780602,1.048251911997795,-7.691537510674189,0.3428531810641289,-7.550000000000001
74,1,1,1,1,-7.691537510674189,0.3428531810641289,-7.727205529879521,-0.356680192053318,-7.550000000000001
75,1,1,1,1,-7.727205529879521,-0.356680192053318,-8.004736170243214,-2.7753064036369324,-7.550000000000001
76,1,1,1,1,-8.004736170243214,-2.7753064036369324,-8.054930456053208,-0.5019428580999374,-7.550000000000001
77,1,1,1,1,-8.054930456053208,-0.5019428580999374,-8.26914016164441,-2.142097055912018,-7.550000000000001
78,1,1,1,1,-8.26914016164441,-2.142097055912018,-8.307175647537898,-0.3803548589348793,-7.550000000000001
79,1,1,1,1,-8.307175647537898,-0.3803548589348793,-8.470684018056582,-1.635083705186844,-7.550000000000001
80,1,1,1,1,-8.470684018056582,-1.635083705186844,-8.572196658771228,-1.015126407146454,-7.550000000000001
81,1,1,1,1,-8.572196658771228,-1.015126407146454,-8.87549310557146,-3.03296446800232,-7.550000000000001
82,1,1,1,1,-8.87549310557146,-3.03296446800232,-8.845594471391033,0.298986341804266,-7.550000000000001
83,1,1,1,1,-8.845594471391033,0.298986341804266,-8.882348885830234,-0.3675441443920135,-7.550000000000001
84,1,1,1,1,-8.882348885830234,-0.3675441443920135,-9.24924438267548,-3.6689549684524536,-7.550000000000001
85,1,1,1,1,-9.24924438267548,-3.6689549684524536,-8.98581977754433,2.634246051311493,-7.550000000000001
86,1,1,1,1,-8.98581977754433,2.634246051311493,-8.961163053359579,0.2465672418475151,-7.550000000000001
87,1,1,1,1,-8.961163053359579,0.2465672418475151,-8.79565482779939,1.655082255601883,-7.550000000000001
88,1,1,1,1,-8.79565482779939,1.655082255601883,-8.61764509424169,1.780097335577011,-7.550000000000001
89,1,1,1,1,-8.61764509424169,1.780097335577011,-8.472223648871969,1.4542144536972046,-7.550000000000001
90,1,1,1,1,-8.472223648871969,1.4542144536972046,-8.519106110628437,-0.4688246175646782,-7.550000000000001
91,1,1,1,1,-8.519106110628437,-0.4688246175646782,-8.39151658683617,1.2758952379226685,-7.550000000000001
92,1,1,1,1,-8.39151658683617,1.2758952379226685,-8.528790792520832,-1.3727420568466189,-7.550000000000001
93,1,1,1,1,-8.528790792520832,-1.3727420568466189,-8.430318048294376,0.9847274422645568,-7.550000000000001
94,1,1,1,1,-8.430318048294376,0.9847274422645568,-8.481714112754654,-0.5139606446027756,-7.550000000000001
95,1,1,1,1,-8.481714112754654,-0.5139606446027756,-8.342900930043053,1.3881318271160126,-7.550000000000001
96,1,1,1,1,-8.342900930043053,1.3881318271160126,-8.182989774342369,1.599111557006836,-7.550000000000001
97,1,1,1,1,-8.182989774342369,1.599111557006836,-8.377482531662773,-1.9449275732040403,-7.550000000000001
98,1,1,1,1,-8.377482531662773,-1.9449275732040403,-8.52105377435286,-1.4357124269008636,-7.550000000000001
99,1,1,1,1,-8.52105377435286,-1.4357124269008636,-8.550784535776566,-0.2973076142370701,-7.550000000000001
0,2,1,1,1,0.0078156039860223,-0.0602225301371654,-0.2492170884463812,-2.570326924324036,-5.1000000000000005
1,2,1,1,1,-0.2492170884463812,-2.570326924324036,-0.6867460861060645,-4.375289976596832,-5.1000000000000005
2,2,1,1,1,-0.6867460861060645,-4.375289976596832,-1.1327155186984563,-4.45969432592392,-5.1000000000000005
3,2,1,1,1,-1.1327155186984563,-4.45969432592392,-1.557519103512528,-4.2480358481407166,-5.1000000000000005
4,2,1,1,1,-1.557519103512528,-4.2480358481407166,-1.951817358956101,-3.94298255443573,-5.1000000000000005
5,2,1,1,1,-1.951817358956101,-3.94298255443573,-2.376129950508836,-4.243125915527344,-5.1000000000000005
6,2,1,1,1,-2.376129950508836,-4.243125915527344,-2.7892513229701543,-4.13121372461319,-5.1000000000000005
7,2,1,1,1,-2.7892513229701543,-4.13121372461319,-3.1975411131236577,-4.082897901535034,-5.1000000000000005
8,2,1,1,1,-3.1975411131236577,-4.082897901535034,-3.564545507654908,-3.6700439453125,-5.1000000000000005
9,2,1,1,1,-3.564545507654908,-3.6700439453125,-3.9078357174251104,-3.4329020977020264,-5.1000000000000005
10,2,1,1,1,-3.9078357174251104,-3.4329020977020264,-4.138696919307472,-2.308612018823624,-5.1000000000000005
11,2,1,1,1,-4.138696919307472,-2.308612018823624,-4.321851383075478,-1.8315446376800537,-5.1000000000000005
12,2,1,1,1,-4.321851383075478,-1.8315446376800537,-4.495900060162308,-1.7404867708683014,-5.1000000000000005
13,2,1,1,1,-4.495900060162308,-1.7404867708683014,-4.760524775013687,-2.646247148513794,-5.1000000000000005
14,2,1,1,1,-4.760524775013687,-2.646247148513794,-4.831582496986153,-0.7105772197246552,-5.1000000000000005
15,2,1,1,1,-4.831582496986153,-0.7105772197246552,-4.74482417397237,0.867583230137825,-5.1000000000000005
16,2,1,1,1,-4.74482417397237,0.867583230137825,-4.735048082769277,0.0977609120309352,-5.1000000000000005
17,2,1,1,1,-4.735048082769277,0.0977609120309352,-4.786653262675168,-0.5160517990589142,-5.1000000000000005
18,2,1,1,1,-4.786653262675168,-0.5160517990589142,-4.81998459354079,-0.3333133086562156,-5.1000000000000005
19,2,1,1,1,-4.81998459354079,-0.3333133086562156,-5.214400240332248,-3.944156467914581,-5.1000000000000005
20,2,1,1,1,-5.214400240332248,-3.944156467914581,-5.232027026936772,-0.1762678660452366,-5.1000000000000005
21,2,1,1,1,-5.232027026936772,-0.1762678660452366,-5.250437221601965,-0.1841019466519355,-5.1000000000000005
22,2,1,1,1,-5.250437221601965,-0.1841019466519355,-5.148077241257193,1.0235998034477234,-5.1000000000000005
23,2,1,1,1,-5.148077241257193,1.0235998034477234,-5.36451349325514,-2.164362519979477,-5.1000000000000005
24,2,1,1,1,-5.36451349325514,-2.164362519979477,-5.5505560404810925,-1.8604254722595213,-5.1000000000000005
25,2,1,1,1,-5.5505560404810925,-1.8604254722595213,-5.552270635841774,-0.0171459536068141,-5.1000000000000005
26,2,1,1,1,-5.552270635841774,-0.0171459536068141,-5.459391780076908,0.9287885576486588,-5.1000000000000005
27,2,1,1,1,-5.459391780076908,0.9287885576486588,-5.322256691633152,1.371350884437561,-5.1000000000000005
28,2,1,1,1,-5.322256691633152,1.371350884437561,-5.388060942171501,-0.6580425053834915,-5.1000000000000005
29,2,1,1,1,-5.388060942171501,-0.6580425053834915,-5.339255537717031,0.4880540445446968,-5.1000000000000005
30,2,1,1,1,-5.339255537717031,0.4880540445446968,-5.270853731660532,0.6840180605649948,-5.1000000000000005
31,2,1,1,1,-5.270853731660532,0.6840180605649948,-5.14057846727817,1.3027526438236237,-5.1000000000000005
32,2,1,1,1,-5.14057846727817,1.3027526438236237,-5.2922746575161685,-1.5169619023799896,-5.1000000000000005
33,2,1,1,1,-5.2922746575161685,-1.5169619023799896,-5.325848441450285,-0.3357378393411636,-5.1000000000000005
34,2,1,1,1,-5.325848441450285,-0.3357378393411636,-5.370919305710482,-0.4507086426019668,-5.1000000000000005
35,2,1,1,1,-5.370919305710482,-0.4507086426019668,-5.406473494945454,-0.35554189234972,-5.1000000000000005
36,2,1,1,1,-5.406473494945454,-0.35554189234972,-5.387126134587811,0.1934736035764217,-5.1000000000000005
37,2,1,1,1,-5.387126134587811,0.1934736035764217,-5.601995067550229,-2.148689329624176,-5.1000000000000005
38,2,1,1,1,-5.601995067550229,-2.148689329624176,-5.34983126993327,2.521637976169586,-5.1000000000000005
39,2,1,1,1,-5.34983126993327,2.521637976169586,-5.288099339111136,0.6173193082213402,-5.1000000000000005
40,2,1,1,1,-5.288099339111136,0.6173193082213402,-5.33292864437251,-0.4482930526137352,-5.1000000000000005
41,2,1,1,1,-5.33292864437251,-0.4482930526137352,-5.606661127759503,-2.737324833869934,-5.1000000000000005
42,2,1,1,1,-5.606661127759503,-2.737324833869934,-5.524457672490167,0.822034552693367,-5.1000000000000005
43,2,1,1,1,-5.524457672490167,0.822034552693367,-5.463667156054067,0.6079051643610001,-5.1000000000000005
44,2,1,1,1,-5.463667156054067,0.6079051643610001,-5.340756410612153,1.229107454419136,-5.1000000000000005
45,2,1,1,1,-5.340756410612153,1.229107454419136,-5.204458916439103,1.3629749417304993,-5.1000000000000005
46,2,1,1,1,-5.204458916439103,1.3629749417304993,-5.067773127807664,1.366857886314392,-5.1000000000000005
47,2,1,1,1,-5.067773127807664,1.366857886314392,-4.9104020985498895,1.5737102925777435,-5.1000000000000005
48,2,1,1,1,-4.9104020985498895,1.5737102925777435,-4.924070001459109,-0.1366790290921926,-5.1000000000000005
49,2,1,1,1,-4.924070001459109,-0.1366790290921926,-4.872190155899512,0.5187984555959702,-5.1000000000000005
50,2,1,1,1,-4.872190155899512,0.5187984555959702,-5.2166391991734375,-3.444490432739258,-5.1000000000000005
51,2,1,1,1,-5.2166391991734375,-3.444490432739258,-5.150425561583029,0.6621363759040833,-5.1000000000000005
52,2,1,1,1,-5.150425561583029,0.6621363759040833,-5.123063071510183,0.2736249007284641,-5.1000000000000005
53,2,1,1,1,-5.123063071510183,0.2736249007284641,-5.137376909954833,-0.1431383844465017,-5.1000000000000005
54,2,1,1,1,-5.137376909954833,-0.1431383844465017,-5.085984459026145,0.5139245092868805,-5.1000000000000005
55,2,1,1,1,-5.085984459026145,0.5139245092868805,-5.287309637172507,-2.013251781463623,-5.1000000000000005
56,2,1,1,1,-5.287309637172507,-2.013251781463623,-5.41737658332138,-1.3006694614887238,-5.1000000000000005
57,2,1,1,1,-5.41737658332138,-1.3006694614887238,-5.49813521455078,-0.8075863122940063,-5.1000000000000005
58,2,1,1,1,-5.49813521455078,-0.8075863122940063,-5.354026889307784,1.4410832524299622,-5.1000000000000005
59,2,1,1,1,-5.354026889307784,1.4410832524299622,-5.399750349922465,-0.4572346061468124,-5.1000000000000005
60,2,1,1,1,-5.399750349922465,-0.4572346061468124,-5.651613203687953,-2.5186285376548767,-5.1000000000000005
61,2,1,1,1,-5.651613203687953,-2.5186285376548767,-5.84209665457754,-1.904834508895874,-5.1000000000000005
62,2,1,1,1,-5.84209665457754,-1.904834508895874,-5.815381510062503,0.2671514451503753,-5.1000000000000005
63,2,1,1,1,-5.815381510062503,0.2671514451503753,-5.826780264145123,-0.1139875408262014,-5.1000000000000005
64,2,1,1,1,-5.826780264145123,-0.1139875408262014,-5.76782189018129,0.5895837396383286,-5.1000000000000005
65,2,1,1,1,-5.76782189018129,0.5895837396383286,-5.594643202489602,1.7317868769168854,-5.1000000000000005
66,2,1,1,1,-5.594643202489602,1.7317868769168854,-5.481185038453328,1.1345816403627396,-5.1000000000000005
67,2,1,1,1,-5.481185038453328,1.1345816403627396,-5.414333765274273,0.6685127317905426,-5.1000000000000005
68,2,1,1,1,-5.414333765274273,0.6685127317905426,-5.411641360139834,0.0269240513443946,-5.1000000000000005
69,2,1,1,1,-5.411641360139834,0.0269240513443946,-5.384819085589038,0.2682227455079555,-5.1000000000000005
70,2,1,1,1,-5.384819085589038,0.2682227455079555,-5.382099069301399,0.0272001628763973,-5.1000000000000005
71,2,1,1,1,-5.382099069301399,0.0272001628763973,-5.398214261625322,-0.1611519232392311,-5.1000000000000005
72,2,1,1,1,-5.398214261625322,-0.1611519232392311,-5.188733797166856,2.094804644584656,-5.1000000000000005
73,2,1,1,1,-5.188733797166856,2.094804644584656,-5.090971719120057,0.9776207804679872,-5.1000000000000005
74,2,1,1,1,-5.090971719120057,0.9776207804679872,-4.912812854741128,1.7815886437892914,-5.1000000000000005
75,2,1,1,1,-4.912812854741128,1.7815886437892914,-5.021787847970041,-1.0897499322891235,-5.1000000000000005
76,2,1,1,1,-5.021787847970041,-1.0897499322891235,-5.087606053445848,-0.6581820547580719,-5.1000000000000005
77,2,1,1,1,-5.087606053445848,-0.6581820547580719,-5.318367015216859,-2.307609617710113,-5.1000000000000005
78,2,1,1,1,-5.318367015216859,-2.307609617710113,-5.183006222937616,1.3536079227924347,-5.1000000000000005
79,2,1,1,1,-5.183006222937616,1.3536079227924347,-5.105416979287179,0.775892436504364,-5.1000000000000005
80,2,1,1,1,-5.105416979287179,0.775892436504364,-5.125722793508681,-0.2030581422150135,-5.1000000000000005
81,2,1,1,1,-5.125722793508681,-0.2030581422150135,-5.047555049527796,0.7816774398088455,-5.1000000000000005
82,2,1,1,1,-5.047555049527796,0.7816774398088455,-5.035437294859799,0.1211775466799736,-5.1000000000000005
83,2,1,1,1,-5.035437294859799,0.1211775466799736,-5.081463126112135,-0.460258312523365,-5.1000000000000005
84,2,1,1,1,-5.081463126112135,-0.460258312523365,-5.060305077229055,0.2115804888308048,-5.1000000000000005
85,2,1,1,1,-5.060305077229055,0.2115804888308048,-5.039446355421456,0.2085872180759906,-5.1000000000000005
86,2,1,1,1,-5.039446355421456,0.2085872180759906,-5.039099024313396,0.0034733110805973,-5.1000000000000005
87,2,1,1,1,-5.039099024313396,0.0034733110805973,-5.145385818260616,-1.0628679394721985,-5.1000000000000005
88,2,1,1,1,-5.145385818260616,-1.0628679394721985,-5.2260879964408335,-0.8070217818021774,-5.1000000000000005
89,2,1,1,1,-5.2260879964408335,-0.8070217818021774,-5.213298333513444,0.1278966292738914,-5.1000000000000005
90,2,1,1,1,-5.213298333513444,0.1278966292738914,-5.148980488705343,0.6431784480810165,-5.1000000000000005
91,2,1,1,1,-5.148980488705343,0.6431784480810165,-5.392198389100736,-2.4321790039539337,-5.1000000000000005
92,2,1,1,1,-5.392198389100736,-2.4321790039539337,-5.282542189287847,1.096561998128891,-5.1000000000000005
93,2,1,1,1,-5.282542189287847,1.096561998128891,-5.448091124820417,-1.6554893553256989,-5.1000000000000005
94,2,1,1,1,-5.448091124820417,-1.6554893553256989,-5.407830824780172,0.4026030004024505,-5.1000000000000005
95,2,1,1,1,-5.407830824780172,0.4026030004024505,-5.391102321150607,0.1672850362956524,-5.1000000000000005
96,2,1,1,1,-5.391102321150607,0.1672850362956524,-5.300722576382464,0.903797447681427,-5.1000000000000005
97,2,1,1,1,-5.300722576382464,0.903797447681427,-5.269709655719703,0.3101292066276073,-5.1000000000000005
98,2,1,1,1,-5.269709655719703,0.3101292066276073,-5.2952583149847445,-0.2554865926504135,-5.1000000000000005
99,2,1,1,1,-5.2952583149847445,-0.2554865926504135,-5.440072567838138,-1.4481425285339355,-5.1000000000000005
0,3,0,0,0,-0.0079292718167526,0.1616351230397646,-0.1550747368331177,-1.4714546501636507,5.1000000000000005
1,3,0,0,0,-0.1550747368331177,-1.4714546501636507,-0.5799269292350038,-4.24852192401886,5.1000000000000005
2,3,0,0,0,-0.5799269292350038,-4.24852192401886,-1.0098642323012574,-4.299373030662537,5.1000000000000005
3,3,0,0,0,-1.0098642323012574,-4.299373030662537,-1.4385645601744874,-4.2870032787323,5.1000000000000005
4,3,0,0,0,-1.4385645601744874,-4.2870032787323,-0.9946407887931092,4.439237713813782,5.1000000000000005
5,3,0,0,0,-0.9946407887931092,4.439237713813782,-0.5393372986312135,4.5530349016189575,5.1000000000000005
6,3,0,0,0,-0.5393372986312135,4.5530349016189575,-0.0836588654513581,4.5567843317985535,5.1000000000000005
7,3,0,0,0,-0.0836588654513581,4.5567843317985535,0.3764982905392424,4.601571559906006,5.1000000000000005
8,3,0,0,0,0.3764982905392424,4.601571559906006,0.8289895143513457,4.524912238121033,5.1000000000000005
9,3,0,0,0,0.8289895143513457,4.524912238121033,1.2847278800015227,4.55738365650177,5.1000000000000005
10,3,0,0,0,1.2847278800015227,4.55738365650177,1.7309838619236724,4.462559819221497,5.1000000000000005
11,3,0,0,0,1.7309838619236724,4.462559819221497,2.139134773254849,4.081509113311768,5.1000000000000005
12,3,0,0,0,2.139134773254849,4.081509113311768,2.56819171571777,4.290569424629211,5.1000000000000005
13,3,0,0,0,2.56819171571777,4.290569424629211,2.997569360971905,4.293776452541351,5.1000000000000005
14,3,0,0,0,2.997569360971905,4.293776452541351,3.360035070419766,3.624657094478607,5.1000000000000005
15,3,0,0,0,3.360035070419766,3.624657094478607,3.683575638771512,3.235405683517456,5.1000000000000005
16,3,0,0,0,3.683575638771512,3.235405683517456,3.5923488002424016,-0.9122683852910995,5.1000000000000005
