2.869663715362548828e+00	2.118260383605957031e+00	-5.534787654876708984e+00	-5.442995548248291016e+00
2.897178173065185547e+00	2.375663757324218750e+00	-5.559388637542724609e+00	-5.909259319305419922e+00
2.966573476791381836e+00	1.859398245811462402e+00	-5.490584850311279297e+00	-5.427385330200195312e+00
3.059641361236572266e+00	2.069923639297485352e+00	-5.603693962097167969e+00	-5.478300571441650391e+00
3.083425998687744141e+00	1.362582206726074219e+00	-5.461759090423583984e+00	-5.527011394500732422e+00
3.279859781265258789e+00	1.843758583068847656e+00	-5.913924694061279297e+00	-6.016367912292480469e+00
3.305776119232177734e+00	1.749228954315185547e+00	-5.697647094726562500e+00	-6.002978324890136719e+00
3.486414432525634766e+00	2.144058227539062500e+00	-5.570464611053466797e+00	-5.842078685760498047e+00
3.420734405517578125e+00	2.265110492706298828e+00	-4.874302864074707031e+00	-6.090024471282958984e+00
3.417023420333862305e+00	2.149398088455200195e+00	-5.015507221221923828e+00	-5.942018032073974609e+00
3.674144268035888672e+00	1.722170233726501465e+00	-5.563047885894775391e+00	-5.319300174713134766e+00
3.695125818252563477e+00	1.675542712211608887e+00	-5.291182041168212891e+00	-5.955335617065429688e+00
3.392431974411010742e+00	1.847947955131530762e+00	-5.572719097137451172e+00	-6.062438488006591797e+00
3.457060337066650391e+00	2.093533515930175781e+00	-5.323250293731689453e+00	-5.790053844451904297e+00
3.361455917358398438e+00	1.832513928413391113e+00	-5.334122657775878906e+00	-6.171460628509521484e+00
3.410842657089233398e+00	2.071897983551025391e+00	-5.528564929962158203e+00	-5.340095520019531250e+00
3.561979770660400391e+00	2.139706611633300781e+00	-4.988057136535644531e+00	-4.837140560150146484e+00
3.555547237396240234e+00	1.340184688568115234e+00	-5.763599872589111328e+00	-5.775365352630615234e+00
3.063517570495605469e+00	2.093480110168457031e+00	-5.395090103149414062e+00	-5.309848785400390625e+00
3.632267951965332031e+00	1.718498229980468750e+00	-5.405453205108642578e+00	-5.327496051788330078e+00
3.039756774902343750e+00	1.857908725738525391e+00	-5.703629493713378906e+00	-5.230227947235107422e+00
2.820912837982177734e+00	1.571539998054504395e+00	-5.423406600952148438e+00	-5.136352539062500000e+00
3.226011753082275391e+00	1.966407060623168945e+00	-5.036088943481445312e+00	-5.428919792175292969e+00
3.109323501586914062e+00	1.675724983215332031e+00	-5.292719841003417969e+00	-4.962144851684570312e+00
2.933659553527832031e+00	2.122624635696411133e+00	-5.322303771972656250e+00	-5.537148475646972656e+00
2.908436298370361328e+00	1.453459739685058594e+00	-5.101406097412109375e+00	-5.505141735076904297e+00
2.636855125427246094e+00	1.887654066085815430e+00	-5.453027725219726562e+00	-5.440493106842041016e+00
